Video;Channel;Published Date;Comment;Author;Likes;Reply Count;Stance;Camp Definition;Arousal Score;Emotion;Core Argument;Unresolved Question;Link;Comment Analysis Coverage
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;FAKTY!  FAKTY!  FAKTY ‼️ - i WSZYSTKO JASNE !? 👍 ŁOM-em i młoten w pisowską ciemnotę !  Pozdrawiam i czekam na jeszcze więcej PRAWDY! 👍🫶;@jadwigabudka2465;4;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.8;Anger;Calls for aggressive political opposition against PiS ignorance.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Znakomite...dziękuje Panu, brawo;@jolantabrodziak2706;4;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.3;Excitement;Praises the video content.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Dokładniej się nie da. Brawo.;@bazylianowak1135;4;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.3;Excitement;Commends the precision of the commentary.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;SUPER Wypowiedź;@StanislawAnielak;4;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.3;Excitement;Praises the statement as super.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;No konstytucja dla Batyra jest niczym! Żenada;@blanka2171;4;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.6;Frustration;Declares that the constitution means nothing to the president.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Ale ta kanalia , dnia nie jest prezydentem;@krzysztofbizon-cy4bp;4;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.7;Anger;Denies legitimacy to the president.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Wstyd za takiego prezydenta 😢;@Artur-t1n;3;2;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.6;Disappointment;Expresses sadness and shame over the presidency.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Bardzo dziękuję . Zawsze najważniejsze są argumenty a nie krzyk…. Pozdrawiam💪💪💪💪;@ŁomzJZG;4;0;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.2;Excitement;Emphasizes the value of arguments over shouting.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Nie oni mają swój świat🤣🤣🤣pozdrawiam 💪;@ŁomzJZG;4;0;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.3;Sarcasm;Jokes that political opponents live in their own alternate reality.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Dokładnie . 💪pozdrawiam💪;@ŁomzJZG;4;0;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.2;Excitement;Affirms agreement with previous critical remarks.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;🤝🤝🤝🤝bardzo dziękuje pozdrawiam💪💪💪;@ŁomzJZG;4;0;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.2;Excitement;Expresses gratitude for the interaction.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Dokładnie sponiewierali TK . Pozdrawiam;@ŁomzJZG;4;0;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.4;Frustration;Accuses the previous administration of trashing the Constitutional Tribunal.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Bardzo dziekue pozdrawiam serdecznie 💪💪💪💪;@ŁomzJZG;4;0;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.2;Excitement;Sends cordial thanks.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Bardzo dziekue pozdrawiam serdecznie 💪💪💪💪;@ŁomzJZG;4;0;NEUTRAL_SPAM;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.1;Neutral;Sends cordial thanks.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Poto oszukali wybory prezydenckie .Jeszcze raz przeliczyć głosy .Panie ŁOM PROSZE CISNĄĆ TEN TEMAT.;@bogdansicinski9984;3;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.7;Anger;Claims the presidential election was rigged and calls for a recount of votes.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Nawrocki to kibol, a nie prezydent, on się nie nadaje na takie stanowisko. Hańba dla naszego kraju.;@urszulakasiak3844;3;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.7;Anger;Calls Nawrocki a hooligan unfit for office and a disgrace to the country.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;No genialna kompilacja na temat dziadostwa, które uzurpator wyprawia w kwestii sedziow TK 👏💪;@GruszkaK;2;2;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.6;Frustration;Praises the video exposing the mess the usurper makes regarding Constitutional Tribunal judges.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Jaki pan jaki pan on tylko ładnie ubrany Alfons 😂😂😂;@andrzejosiewicz5946;2;2;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.6;Sarcasm;Mocks the president as a well-dressed gigolo.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Obowiązkiem jest a gdzie termin w jakim te ślubowanie powinno być przyjęte? Ktoś kto łamie konstytucję nie może zostać sędzią tęgo trybunału. Łysa parówo konstytucji to najważniejszy akt prawny Polski i jeżeli przyszły sędzia tego organu powołuje się na wyroki sądów niemających umocowania prawego w Polsce nie ma prawa być sędzia tego organu. Łysa parówo dla ciebie pan Prezydent a on jest strażnikiem konstytucji.;@danieljanuszewski208;0;4;CAMP_B;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.8;Anger;Defends the president as the guardian of the constitution while attacking critics with insults.;Where is the specific deadline for taking the oath specified?;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Dokładnie💪;@ŁomzJZG;3;0;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.3;Excitement;Strongly agrees that the president is breaking the law.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Bardzo dziękuję za uznanie 💪pozdrawiam serdecznie 💪;@ŁomzJZG;3;0;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.2;Excitement;Expresses gratitude for the recognition.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Bardzo dziękuję za uznanie . Lubię stawiać argumenty 💪które są nie podważalne . Pozdrswiam💪💪💪💪;@ŁomzJZG;3;0;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.2;Excitement;Reiterates commitment to solid, undeniable arguments.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;👍👍👍💪💪💪✌️✌️✌️🍀❤️🍀❤️🍀❤️🍀❤️;@MariaKończak-f2c;3;0;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.2;Excitement;Sends supportive emojis and clover symbols.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Wtedy to układało pod Pawłowicz itp pozdrswiam;@ŁomzJZG;3;0;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.3;Neutral;Recalls historical political contexts involving Pawłowicz.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;@ŁomzJZG Pamiętam. dlatego właśnie Piotrowicz powiedział prawdę.;@cioteczkadżili;3;0;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.3;Neutral;Reflects on past events and confirms a point made.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Dobra robote trzeba chwalic bo wszyscy dzisiaj widza tylko potkniecia innych. Ale dzisiaj mozesz zrobic 100 rzeczy dobrze a jedna zle to ludzie tygodniami beda mowiv o tej jednej;@Daniel.S-b1u;3;0;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.4;Frustration;Laments that people focus on a single mistake rather than acknowledging good work.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Cały ten zakłamany obóz powinien siedzieć;@Janek-s3h;3;0;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.7;Anger;Demands imprisonment for members of the corrupt political camp.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;To chory człowiek on juz nie kontaktuje a co dopiero czytac  ma konstytucje😅 Pozdrawiam wszystkich serdecznie;@Teres-c8u;2;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.6;Sarcasm;Mocks the president's mental awareness regarding reading the constitution.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Bardzo dobrą robotę Pan wykonuje.;@katarzynawisniewska7951;2;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.2;Excitement;Praises the creator for doing a very good job.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Zgadzam się z Panem.nasz prezydent to prostak i prymityw udający Trampa!!!;@MarianPopczyk-q2c;2;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.6;Anger;Criticizes the president as a primitive impersonator of Trump.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Naśladuje Trumpa chce być prawem i je tworzyć ćpun i hipokryta który nie ma pojęcia  jakie obowiązki należą do prezydenta;@bh8731;2;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.7;Anger;Accuses the president of hypocrisy and ignorance regarding his legal duties.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;No i sprawa prosta! Niech Batyr przeczyta konstytucję! Ale zaden z jego 500 doradcow mu tego nie powiedzial!  Dziękuję za jak zawsze super komentarz 👏👏👏👏👏👏👏👏👏;@MałgorzataNanowska;2;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.5;Excitement;Sardonically suggests none of the president's 500 advisors told him to read the constitution.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;...kraj z kartonu to jaki prezydent⁉️...;@Krzys-up9gb;2;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.6;Disappointment;Laments the state of the country given the current presidency.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;batyr to tylko batyr;@jacekrentchen7616;2;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.4;Sarcasm;Dismisses the president contemptuously using a nickname.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Nawrocki to przestepca;@LidiaZagorska;2;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.7;Anger;Labels President Nawrocki a criminal.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Pozdrawiam pana! To jest rezydent który oszukał wybory!;@beatastorozuk9598;2;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.6;Anger;Claims the resident in the palace stole the election.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Po co w ogole mamy prezydenta i to takiego zeby wydawac nasze pieniadze i silowac sie w palacu bo do niczego innego sie nienadaje;@DorotaSchonleitner;2;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.6;Frustration;Questions the utility of having a president who only wastes money and fights in the palace.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Dzialania nawrockiego wskazuja na to ze jemu sie wydaje ze jest wszechmocny,sam jest nielegalnych i probuje obsadzac nielegalnymi najwyzsze urzedy w kraju;@krzys34760934;2;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.6;Frustration;Accuses Nawrocki of acting as if he is almighty and appointing illegal officials.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;w pp  nalezy zwilnic osobe ze stanowiska prezydenta dyscyplinarnie za niewykonywanir obowiazkow;@esti1n;2;1;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.6;Anger;Calls for the disciplinary dismissal of the president for failing to perform duties.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;No prezydenta trzeba najpierw mieć, puki co państwo polskie nie ma kogoś takiego więc w czym problem. No nie ma kto przyjąć ślubowania od nominowany sędziów. Co tu jest jeszcze nie jasne 😂😂😂😂😂;@KarolWoźniak-r5v;1;2;CAMP_B;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.6;Sarcasm;Argues that Poland effectively lacks a president since no one is accepting oaths from nominated judges.;What is so unclear about who should accept the oath?;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Twoje wycie jest miodem na moje uszy….;@ŁomzJZG;2;0;CAMP_B;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.5;Excitement;Taunts political opponents, treating their outrage as a source of amusement.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
#polityka #prawoisprawiedliwość  #tk #praworządność  #news #konstytucja #polityka  #sejm #nawrocki;ŁOM;2026-09-04;Jestem za 💪💪💪💪;@ŁomzJZG;2;0;CAMP_A;CAMP_A consists of supporters of the current democratic government and critics of PiS, viewing President Nawrocki/PiS as criminals, hooligans, and violators of the constitution. CAMP_B consists of supporters of PiS and President Nawrocki who defend his actions and attack the current coalition.;0.3;Excitement;Reaffirms support for impeachment.;;https://www.youtube.com/watch?v=nkpmalI5rp4;32.3% (100/310)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Mieli rację.W czym mazowiecki był lepszy od kowalskiego?;@Krzysztof-kw8zq;86;3;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.4;Frustration;The commenter questions why Mazowiecki should be treated better than an ordinary citizen.;W czym mazowiecki był lepszy od kowalskiego?;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Funkcjonariusz na bramce powiedział jasno , jakie rządy takie prawo, nie marudźcie więc twórcy tychże praw , kiedy niespodziewanie was dotknęły.;@barbaramiklos-k2u;83;5;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.5;Sarcasm;The creators of the rules shouldn't complain when those same rules affect them unexpectedly.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;a nie lepiej było pomóc mu z tymi butami ??;@SuperJackoz;81;1;CAMP_B;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.3;Disappointment;It would have been better and more humane to simply help him with his shoes.;a nie lepiej było pomóc mu z tymi butami ??;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Mazowiecki to ten co sprzedawał Gierka zakłady i zadłużał kraj szybciej  niż Gierek?;@ryszardsowinski4268;66;4;CAMP_A;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.6;Anger;Mazowiecki is blamed for economic ruin and selling off state assets.;Mazowiecki to ten co sprzedawał Gierka zakłady i zadłużał kraj szybciej niż Gierek?;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
Miller: „Nie można bardziej upokorzyć byłego premiera”;PolitycznyKadr;2026-09-04;Nie ma znaczenia kto rządzi oni żyją za nasze oni nie są w stanie nic zarobić;@YarikSssss;68;0;NEUTRAL_SPAM;CAMP_A: Critics of former elites who believe rules apply equally to everyone, regardless of past status. CAMP_B: Defenders of institutional empathy, respect for elders, and critics of rigid bureaucratic overreach.;0.2;Neutral;Politicians of all sides are disconnected from regular people and only care about themselves.;;https://www.youtube.com/watch?v=SIPfMxXlz0k;100.0% (84/84)
